發生年度,發生月份,發生日期,發生時間,事故類別名稱,處理單位名稱警局層,發生地點,天候名稱,光線名稱,道路類別-第1當事者-名稱,速限-第1當事者,道路型態大類別名稱,道路型態子類別名稱,事故位置大類別名稱,事故位置子類別名稱,路面狀況-路面鋪裝名稱,路面狀況-路面狀態名稱,路面狀況-路面缺陷名稱,道路障礙-障礙物名稱,道路障礙-視距品質名稱,道路障礙-視距名稱,號誌-號誌種類名稱,號誌-號誌動作名稱,車道劃分設施-分向設施大類別名稱,車道劃分設施-分向設施子類別名稱,車道劃分設施-分道設施-快車道或一般車道間名稱,車道劃分設施-分道設施-快慢車道間名稱,車道劃分設施-分道設施-路面邊線名稱,事故類型及型態大類別名稱,事故類型及型態子類別名稱,肇因研判大類別名稱-主要,肇因研判子類別名稱-主要,死亡受傷人數,當事者順位,當事者區分-類別-大類別名稱-車種,當事者區分-類別-子類別名稱-車種,當事者屬-性-別名稱,當事者事故發生時年齡,保護裝備名稱,行動電話或電腦或其他相類功能裝置名稱,當事者行動狀態大類別名稱,當事者行動狀態子類別名稱,車輛撞擊部位大類別名稱-最初,車輛撞擊部位子類別名稱-最初,車輛撞擊部位大類別名稱-其他,車輛撞擊部位子類別名稱-其他,肇因研判大類別名稱-個別,肇因研判子類別名稱-個別,肇事逃逸類別名稱-是否肇逃,經度,緯度
2023,7,20230701,000000,A2,國道公路警察局,嘉義縣水上鄉國道3號 303公里500.0公尺處南側向路肩,晴,無照明,國道,110,單路部分,直路,路段,快車道,柏油,乾燥,無缺陷,路上有停車,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,車輛本身,撞護欄(樁),其他,其他不當駕車行為,死亡0;受傷2,1,小客車(含客、貨兩用),自用,女,63,繫安全帶(使用幼童安全椅),未使用,車的狀態,向右變換車道,汽車,前車頭,汽車,前車頭,其他,其他不當駕車行為,否,120.465788,23.425639
2023,7,20230701,112401,A2,新竹縣政府警察局,新竹縣新豐鄉尚仁街2號前,晴,有照明未開啟或故障,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,路上有停車,無遮蔽物,良好,無號誌,無號誌,行車分向線,無標記,車道線(無標記),未繪設快慢車道分隔線,有,車與車,對撞,駕駛者,多車道迴轉，未先駛入內側車道,死亡0;受傷1,1,小貨車(含客、貨兩用),自用,女,50,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,前車頭,,,駕駛者,多車道迴轉，未先駛入內側車道,否,120.990200,24.866977
2023,7,20230701,112401,A2,新竹縣政府警察局,新竹縣新豐鄉尚仁街2號前,晴,有照明未開啟或故障,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,路上有停車,無遮蔽物,良好,無號誌,無號誌,行車分向線,無標記,車道線(無標記),未繪設快慢車道分隔線,有,車與車,對撞,駕駛者,多車道迴轉，未先駛入內側車道,死亡0;受傷1,2,機車,普通重型,女,36,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,,,駕駛者,多車道迴轉，未先駛入內側車道,否,120.990200,24.866977
2023,7,20230701,112401,A2,新竹縣政府警察局,新竹縣新豐鄉尚仁街2號前,晴,有照明未開啟或故障,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,路上有停車,無遮蔽物,良好,無號誌,無號誌,行車分向線,無標記,車道線(無標記),未繪設快慢車道分隔線,有,車與車,對撞,駕駛者,多車道迴轉，未先駛入內側車道,死亡0;受傷1,3,小貨車(含客、貨兩用),自用,男,42,繫安全帶(使用幼童安全椅),未使用,車的狀態,等待(引擎未熄火),其他,無撞擊,,,駕駛者,多車道迴轉，未先駛入內側車道,否,120.990200,24.866977
2023,7,20230701,112436,A2,嘉義縣警察局,嘉義縣竹崎鄉竹崎村中山路口 / 嘉義縣竹崎鄉竹崎村中山路口,晴,無照明,村里道路,30,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,車與車,路口交岔撞,駕駛者,無號誌路口，左方車未讓右方車先行,死亡0;受傷1,1,機車,普通重型,男,33,未戴安全帽或未繫安全帶(未使用幼童安全椅),未使用,車的狀態,向前直行中,機車與自行車,右側車身,機車與自行車,右側車身,駕駛者,無號誌路口，左方車未讓右方車先行,否,120.550447,23.523712
2023,7,20230701,112436,A2,嘉義縣警察局,嘉義縣竹崎鄉竹崎村中山路口 / 嘉義縣竹崎鄉竹崎村中山路口,晴,無照明,村里道路,30,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,車與車,路口交岔撞,駕駛者,無號誌路口，左方車未讓右方車先行,死亡0;受傷1,2,小客車(含客、貨兩用),自用,男,44,不明,未使用,車的狀態,向前直行中,汽車,右前車頭(身),汽車,右前車頭(身),駕駛者,乘客、車上動(生)物干擾分心駕駛,否,120.550447,23.523712
2023,7,20230701,115211,A2,南投縣政府警察局,南投縣草屯鎮明正里中正路865號前,晴,有照明且開啟,省道,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,同向擦撞,駕駛者,閃避不當(慎),死亡0;受傷1,1,慢車,其他慢車,女,80,戴半罩式安全帽,未使用,車的狀態,向左變換車道,機車與自行車,左側車身,,,駕駛者,閃避不當(慎),否,120.685889,23.983909
2023,7,20230701,115211,A2,南投縣政府警察局,南投縣草屯鎮明正里中正路865號前,晴,有照明且開啟,省道,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,同向擦撞,駕駛者,閃避不當(慎),死亡0;受傷1,2,小客車(含客、貨兩用),自用,女,41,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,右側車身,,,無(車輛駕駛者因素),尚未發現肇事因素,否,120.685889,23.983909
2023,7,20230701,115211,A2,南投縣政府警察局,南投縣草屯鎮明正里中正路865號前,晴,有照明且開啟,省道,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,同向擦撞,駕駛者,閃避不當(慎),死亡0;受傷1,3,機車,普通重型,男,62,戴半罩式安全帽,未使用,車的狀態,倒車,其他,無撞擊,,,駕駛者,倒車未依規定,否,120.685889,23.983909
2023,7,20230701,115800,A2,南投縣政府警察局,南投縣草屯鎮敦和里仁愛街46號前,晴,有照明未開啟或故障,村里道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,其他障礙物,無遮蔽物,良好,無號誌,無號誌,行車分向線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,其他,駕駛者,迴轉未依規定,死亡0;受傷2,1,機車,普通重型,女,68,戴半罩式安全帽,未使用,車的狀態,迴轉或橫越道路中,機車與自行車,後車尾,,,駕駛者,迴轉未依規定,否,120.678894,23.979386
2023,7,20230701,115800,A2,南投縣政府警察局,南投縣草屯鎮敦和里仁愛街46號前,晴,有照明未開啟或故障,村里道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,其他障礙物,無遮蔽物,良好,無號誌,無號誌,行車分向線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,其他,駕駛者,迴轉未依規定,死亡0;受傷2,2,機車,普通重型,男,54,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,,,無(車輛駕駛者因素),尚未發現肇事因素,否,120.678894,23.979386
2023,7,20230701,115842,A2,彰化縣警察局,彰化縣二林鎮頂厝里二溪路2段270號前0.0公尺附近,晴,無照明,村里道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,車道線(無標記),未繪設快慢車道分隔線,有,車與車,追撞,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡0;受傷1,1,機車,普通重型,女,16,不明,不明,車的狀態,向前直行中,機車與自行車,前車頭,機車與自行車,前車頭,駕駛者,恍神、緊張、心不在焉分心駕駛,否,120.383609,23.921711
2023,7,20230701,115842,A2,彰化縣警察局,彰化縣二林鎮頂厝里二溪路2段270號前0.0公尺附近,晴,無照明,村里道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,車道線(無標記),未繪設快慢車道分隔線,有,車與車,追撞,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡0;受傷1,2,小客車(含客、貨兩用),自用,男,22,不明,不明,車的狀態,左轉彎,汽車,後車尾,汽車,後車尾,無(車輛駕駛者因素),尚未發現肇事因素,否,120.383609,23.921711
2023,7,20230701,120200,A2,屏東縣政府警察局,屏東縣林邊鄉中林路72號,晴,無照明,村里道路,30,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,車與車,其他,駕駛者,無號誌路口，轉彎車未讓直行車先行,死亡0;受傷1,1,小貨車(含客、貨兩用),自用,男,54,繫安全帶(使用幼童安全椅),未使用,車的狀態,左轉彎,汽車,左側車身,,,駕駛者,無號誌路口，轉彎車未讓直行車先行,否,120.517677,22.433505
2023,7,20230701,120200,A2,屏東縣政府警察局,屏東縣林邊鄉中林路72號,晴,無照明,村里道路,30,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,車與車,其他,駕駛者,無號誌路口，轉彎車未讓直行車先行,死亡0;受傷1,2,機車,普通重型,男,51,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,,,駕駛者,未依規定減速,否,120.517677,22.433505
2023,7,20230701,120300,A2,嘉義縣警察局,嘉義縣大林鎮平林里中正路230巷2弄33號前,晴,有照明未開啟或故障,村里道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,車輛本身,路上翻車、摔倒,其他,其他不當駕車行為,死亡0;受傷1,1,機車,普通重型,女,70,不明,不明,車的狀態,向前直行中,機車與自行車,左側車身,,,其他,其他不當駕車行為,否,120.451138,23.598436
2023,7,20230701,120300,A2,嘉義縣警察局,嘉義縣大林鎮平林里中正路230巷2弄33號前,晴,有照明未開啟或故障,村里道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,車輛本身,路上翻車、摔倒,其他,其他不當駕車行為,死亡0;受傷1,2,,,無或物(動物、堆置物),-1,,,,,,,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,120.451138,23.598436
2023,7,20230701,120500,A2,南投縣政府警察局,南投縣仁愛鄉台14甲線 28公里700.0公尺處口向中外,晴,無照明,省道,30,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,車與車,對向擦撞,駕駛者,未靠右行駛,死亡0;受傷1,1,機車,普通重型,男,29,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,左側車身,機車與自行車,左側車身,駕駛者,未靠右行駛,否,121.270090,24.121480
2023,7,20230701,120500,A2,南投縣政府警察局,南投縣仁愛鄉台14甲線 28公里700.0公尺處口向中外,晴,無照明,省道,30,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,車與車,對向擦撞,駕駛者,未靠右行駛,死亡0;受傷1,2,小客車(含客、貨兩用),自用,女,57,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,左前車頭(身),汽車,左前車頭(身),無(車輛駕駛者因素),尚未發現肇事因素,否,121.270090,24.121480
2023,7,20230701,120700,A2,國道公路警察局,臺中市神岡區國道1號 168公里500.0公尺處南側向中線,晴,有照明未開啟或故障,國道,90,單路部分,直路,路段,快車道,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,車與車,追撞,駕駛者,未保持行車安全距離,死亡0;受傷3,1,大客車,遊覽車,男,58,繫安全帶(使用幼童安全椅),未使用,車的狀態,急減速或急停止,汽車,前車頭,汽車,後車尾,駕駛者,未保持行車安全距離,否,120.692015,24.264718
2023,7,20230701,120700,A2,國道公路警察局,臺中市神岡區國道1號 168公里500.0公尺處南側向中線,晴,有照明未開啟或故障,國道,90,單路部分,直路,路段,快車道,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,車與車,追撞,駕駛者,未保持行車安全距離,死亡0;受傷3,2,小客車(含客、貨兩用),自用,女,32,繫安全帶(使用幼童安全椅),未使用,車的狀態,急減速或急停止,汽車,後車尾,汽車,後車尾,無(車輛駕駛者因素),尚未發現肇事因素,否,120.692015,24.264718
2023,7,20230701,120700,A2,國道公路警察局,臺中市神岡區國道1號 168公里500.0公尺處南側向中線,晴,有照明未開啟或故障,國道,90,單路部分,直路,路段,快車道,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,車與車,追撞,駕駛者,未保持行車安全距離,死亡0;受傷3,3,大客車,遊覽車,男,64,繫安全帶(使用幼童安全椅),未使用,車的狀態,急減速或急停止,汽車,前車頭,汽車,前車頭,駕駛者,未保持行車安全距離,否,120.692015,24.264718
2023,7,20230701,120700,A2,國道公路警察局,臺中市神岡區國道1號 168公里500.0公尺處南側向中線,晴,有照明未開啟或故障,國道,90,單路部分,直路,路段,快車道,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,車與車,追撞,駕駛者,未保持行車安全距離,死亡0;受傷3,4,人,乘客,女,38,繫安全帶(使用幼童安全椅),非駕駛人,人的狀態,其他,其他,非汽、機及自行車,其他,非汽、機及自行車,無(非車輛駕駛人因素),尚未發現肇事因素,否,120.692015,24.264718
2023,7,20230701,120700,A2,國道公路警察局,臺中市神岡區國道1號 168公里500.0公尺處南側向中線,晴,有照明未開啟或故障,國道,90,單路部分,直路,路段,快車道,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,車與車,追撞,駕駛者,未保持行車安全距離,死亡0;受傷3,5,人,乘客,女,62,未戴安全帽或未繫安全帶(未使用幼童安全椅),非駕駛人,人的狀態,其他,其他,非汽、機及自行車,其他,非汽、機及自行車,無(非車輛駕駛人因素),尚未發現肇事因素,否,120.692015,24.264718
2023,7,20230701,121100,A2,新竹縣政府警察局,新竹縣竹北市自強南路366號,晴,有照明未開啟或故障,縣道,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,無,車與車,其他,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡0;受傷1,1,小客車(含客、貨兩用),自用,男,68,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,右側車身,,,駕駛者,恍神、緊張、心不在焉分心駕駛,否,121.022439,24.812405
2023,7,20230701,121100,A2,新竹縣政府警察局,新竹縣竹北市自強南路366號,晴,有照明未開啟或故障,縣道,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,無,車與車,其他,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡0;受傷1,2,小客車(含客、貨兩用),自用,男,45,繫安全帶(使用幼童安全椅),未使用,車的狀態,其他,其他,不明,,,其他,違規(臨時)停車,否,121.022439,24.812405
2023,7,20230701,121300,A2,彰化縣警察局,彰化縣秀水鄉安溪村彰水路1段632號,晴,無照明,市區道路,60,單路部分,直路,路段,慢車道,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(無標記),快慢車道分隔線,有,車與車,同向擦撞,駕駛者,未保持行車安全間隔,死亡0;受傷1,1,小客車(含客、貨兩用),自用,女,46,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,其他,不明,汽車,左前車頭(身),駕駛者,未保持行車安全間隔,否,120.511650,24.050766
2023,7,20230701,121300,A2,彰化縣警察局,彰化縣秀水鄉安溪村彰水路1段632號,晴,無照明,市區道路,60,單路部分,直路,路段,慢車道,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(無標記),快慢車道分隔線,有,車與車,同向擦撞,駕駛者,未保持行車安全間隔,死亡0;受傷1,2,機車,普通重型,男,16,戴半罩式安全帽,未使用,車的狀態,向前直行中,其他,不明,機車與自行車,右側車身,駕駛者,未保持行車安全間隔,否,120.511650,24.050766
2023,7,20230701,121457,A2,新竹縣政府警察局,新竹縣寶山鄉明湖路309號,晴,有照明未開啟或故障,市區道路,0,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,閃光號誌,正常,行車分向線,附標記,禁止變換車道線(附標記),未繪設快慢車道分隔線,有,車與車,其他,駕駛者,多車道迴轉，未先駛入內側車道,死亡0;受傷1,1,小客車(含客、貨兩用),自用,男,65,繫安全帶(使用幼童安全椅),未使用,車的狀態,停車操作中,其他,無撞擊,其他,無撞擊,駕駛者,多車道迴轉，未先駛入內側車道,否,120.981895,24.766184
